t (s),dotx1 (m/s),dotx2 (m/s),dotx3 (m/s),fp (N)
0.535,0.00025002,-0.00076908,-0.00031255,0
0.536,0.00029277,-0.0006566,-0.00042416,0
0.537,0.00032503,-0.00053423,-0.00053765,0
0.538,0.0003473,-0.00040476,-0.00065101,0
0.539,0.00036031,-0.00027115,-0.00076219,0
0.54,0.00036497,-0.00013649,-0.00086912,0
0.541,0.00036234,-3.9282e-06,-0.00096976,0
0.542,0.0003536,0.00012343,-0.0010621,0
0.543,0.00033997,0.00024257,-0.0011444,0
0.544,0.00032269,0.00035068,-0.0012149,0
0.545,0.00030295,0.00044521,-0.001272,0
0.546,0.00028189,0.00052392,-0.0013146,0
0.547,0.00026052,0.00058496,-0.0013415,0
0.548,0.00023971,0.00062692,-0.0013522,0
0.549,0.00022017,0.00064882,-0.001346,0
0.55,0.00020239,0.00065022,-0.001323,0
0.551,0.00018669,0.00063116,-0.0012834,0
0.552,0.00017315,0.00059218,-0.0012275,0
0.553,0.00016168,0.00053432,-0.0011563,0
0.554,0.00015195,0.00045909,-0.0010708,0
0.555,0.00014351,0.00036842,-0.00097251,0
0.556,0.00013571,0.00026461,-0.0008629,0
0.557,0.00012782,0.0001503,-0.00074384,0
0.558,0.00011899,2.8371e-05,-0.0006173,0
0.559,0.00010834,-9.8115e-05,-0.00048539,0
0.56,9.4989e-05,-0.00022599,-0.00035031,0
0.561,7.8083e-05,-0.00035206,-0.00021426,0
0.562,5.6846e-05,-0.00047319,-7.948e-05,0
0.563,3.0623e-05,-0.00058638,5.1879e-05,0
0.564,-1.0926e-06,-0.00068884,0.00017775,0
0.565,-3.862e-05,-0.00077805,0.00029621,0
0.566,-8.2067e-05,-0.00085183,0.00040551,0
0.567,-0.00013131,-0.00090839,0.00050412,0
0.568,-0.00018599,-0.00094639,0.00059072,0
0.569,-0.00024548,-0.00096493,0.00066427,0
0.57,-0.00030892,-0.0009636,0.00072402,0
0.571,-0.00037522,-0.00094247,0.00076947,0
0.572,-0.00044307,-0.00090209,0.00080043,0
0.573,-0.00051098,-0.00084349,0.000817,0
0.574,-0.00057728,-0.00076811,0.00081954,0
0.575,-0.00064023,-0.00067776,0.00080868,0
0.576,-0.00069798,-0.00057463,0.00078528,0
0.577,-0.0007487,-0.00046116,0.00075043,0
0.578,-0.00079056,-0.00033998,0.00070538,0
0.579,-0.00082184,-0.00021389,0.00065154,0
0.58,-0.00084095,-8.5752e-05,0.00059045,0
0.581,-0.0008465,4.1601e-05,0.0005237,0
0.582,-0.00083732,0.00016541,0.00045294,0
0.583,-0.00081254,0.00028306,0.00037982,0
0.584,-0.00077161,0.00039216,0.00030594,0
0.585,-0.0007143,0.00049062,0.00023285,0
0.586,-0.00064077,0.00057664,0.00016199,0
0.587,-0.00055156,0.0006488,9.4693e-05,0
0.588,-0.00044758,0.00070609,3.2126e-05,0
0.589,-0.00033013,0.00074792,-2.4703e-05,0
0.59,-0.00020085,0.00077409,-7.4967e-05,0
0.591,-6.1728e-05,0.00078486,-0.00011803,0
0.592,8.4966e-05,0.00078087,-0.00015344,0
0.593,0.0002367,0.00076315,-0.00018093,0
0.594,0.00039076,0.00073306,-0.00020045,0
0.595,0.00054427,0.00069226,-0.00021207,0
0.596,0.00069429,0.00064264,-0.00021605,0
0.597,0.00083786,0.00058628,-0.00021279,0
0.598,0.00097208,0.0005254,-0.00020278,0
0.599,0.0010942,0.00046222,-0.00018665,0
0.6,0.0012015,0.00039899,-0.00016504,0
0.601,0.0012919,0.00033787,-0.00013869,0
0.602,0.0013631,0.00028086,-0.00010834,0
0.603,0.0014136,0.00022978,-7.4716e-05,0
0.604,0.001442,0.00018619,-3.8541e-05,0
0.605,0.0014476,0.00015137,-4.8457e-07,0
0.606,0.00143,0.00012624,3.8838e-05,0
0.607,0.0013893,0.00011141,7.8886e-05,0
0.608,0.001326,0.00010711,0.0001192,0
0.609,0.0012413,0.0001132,0.0001594,0
0.61,0.0011366,0.00012918,0.00019921,0
0.611,0.0010138,0.00015423,0.00023842,0
0.612,0.00087535,0.00018719,0.00027692,0
0.613,0.00072376,0.00022666,0.00031467,0
0.614,0.00056198,0.00027099,0.00035168,0
0.615,0.00039312,0.00031838,0.000388,0
0.616,0.00022045,0.00036691,0.00042375,0
0.617,4.7303e-05,0.00041458,0.00045902,0
0.618,-0.00012299,0.00045944,0.00049391,0
0.619,-0.00028718,0.00049959,0.00052851,0
0.62,-0.00044215,0.00053325,0.00056286,0
0.621,-0.000585,0.00055885,0.00059696,0
0.622,-0.00071313,0.00057505,0.00063072,0
0.623,-0.00082422,0.00058079,0.00066399,0
0.624,-0.00091639,0.00057533,0.00069654,0
0.625,-0.00098812,0.00055828,0.00072803,0
0.626,-0.0010384,0.00052959,0.00075806,0
0.627,-0.0010666,0.00048961,0.00078613,0
0.628,-0.0010726,0.00043902,0.00081165,0
0.629,-0.0010568,0.00037886,0.00083397,0
0.63,-0.0010199,0.00031047,0.00085241,0
0.631,-0.00096319,0.0002355,0.00086621,0
0.632,-0.00088829,0.00015583,0.00087464,0
0.633,-0.00079712,7.3498e-05,0.00087695,0
0.634,-0.00069195,-9.2952e-06,0.00087242,0
0.635,-0.00057526,-9.0301e-05,0.0008604,0
0.636,-0.00044972,-0.00016727,0.00084031,0
0.637,-0.00031809,-0.000238,0.00081167,0
0.638,-0.00018322,-0.00030045,0.00077413,0
0.639,-4.7909e-05,-0.00035273,0.0007275,0
0.64,8.512e-05,-0.00039324,0.00067172,0
0.641,0.00021328,-0.00042065,0.00060695,0
0.642,0.00033418,-0.00043397,0.0005335,0
0.643,0.00044567,-0.00043259,0.0004519,0
0.644,0.00054589,-0.00041631,0.00036285,0
0.645,0.00063329,-0.00038533,0.00026726,0
0.646,0.00070668,-0.00034025,0.0001662,0
0.647,0.00076521,-0.00028209,6.0927e-05,0
0.648,0.0008084,-0.00021225,-4.7183e-05,0
0.649,0.00083611,-0.00013247,-0.00015661,0
0.65,0.00084858,-4.48e-05,-0.00026576,0
0.651,0.00084633,4.844e-05,-0.00037296,0
0.652,0.00083022,0.00014474,-0.00047651,0
0.653,0.00080134,0.00024147,-0.00057473,0
0.654,0.00076099,0.0003359,-0.00066597,0
0.655,0.00071068,0.00042533,-0.00074865,0
0.656,0.000652,0.00050712,-0.00082134,0
0.657,0.00058665,0.0005788,-0.00088273,0
0.658,0.00051633,0.00063808,-0.00093171,0
0.659,0.00044274,0.00068297,-0.00096736,0
0.66,0.00036749,0.00071181,-0.00098903,0
0.661,0.0002921,0.0007233,-0.0009963,0
0.662,0.00021793,0.00071657,-0.00098901,0
0.663,0.00014617,0.00069119,-0.0009673,0
0.664,7.7818e-05,0.00064718,-0.00093159,0
0.665,1.3639e-05,0.00058504,-0.00088255,0
0.666,-4.5813e-05,0.00050571,-0.00082115,0
0.667,-0.00010021,0.00041056,-0.00074858,0
0.668,-0.00014945,0.00030137,-0.00066627,0
0.669,-0.00019362,0.0001803,-0.00057585,0
0.67,-0.00023301,4.978e-05,-0.00047911,0
0.671,-0.00026807,-8.7476e-05,-0.00037799,0
0.672,-0.00029936,-0.00022858,-0.0002745,0
0.673,-0.00032755,-0.00037054,-0.00017072,0
0.674,-0.00035336,-0.00051031,-6.872e-05,0
0.675,-0.00037754,-0.00064488,2.9455e-05,0
0.676,-0.00040081,-0.00077137,0.00012184,0
0.677,-0.00042385,-0.00088704,0.00020659,0
0.678,-0.00044723,-0.00098945,0.00028202,0
0.679,-0.00047142,-0.0010764,0.00034662,0
0.68,-0.00049675,-0.0011462,0.00039914,0
0.681,-0.00052335,-0.0011973,0.00043854,0
0.682,-0.00055121,-0.0012289,0.00046408,0
0.683,-0.00058012,-0.0012404,0.00047528,0
0.684,-0.00060966,-0.0012318,0.00047196,0
0.685,-0.00063927,-0.0012036,0.00045424,0
0.686,-0.0006682,-0.0011566,0.00042251,0
0.687,-0.00069555,-0.0010922,0.00037746,0
0.688,-0.00072031,-0.0010121,0.00032002,0
0.689,-0.00074138,-0.00091835,0.00025137,0
0.69,-0.00075762,-0.00081333,0.00017288,0
0.691,-0.00076786,-0.00069961,8.6125e-05,0
0.692,-0.00077098,-0.00057994,-7.2055e-06,0
0.693,-0.0007659,-0.00045717,-0.0001053,0
0.694,-0.00075169,-0.00033415,-0.0002063,0
0.695,-0.00072756,-0.00021371,-0.00030829,0
0.696,-0.0006929,-9.8517e-05,-0.0004094,0
0.697,-0.00064734,8.9163e-06,-0.00050781,0
0.698,-0.00059076,0.00010634,-0.00060177,0
0.699,-0.0005233,0.0001918,-0.00068968,0
0.7,-0.00044539,0.0002637,-0.00077007,0
0.701,-0.00035776,0.00032082,-0.00084166,0
0.702,-0.00026143,0.00036235,-0.00090337,0
0.703,-0.00015767,0.00038789,-0.00095435,0
0.704,-4.8055e-05,0.00039747,-0.00099394,0
0.705,6.5647e-05,0.00039155,-0.0010217,0
0.706,0.00018145,0.00037097,-0.0010376,0
0.707,0.00029721,0.00033693,-0.0010415,0
0.708,0.00041069,0.00029097,-0.0010338,0
0.709,0.00051956,0.0002349,-0.0010149,0
0.71,0.00062153,0.00017076,-0.00098546,0
0.711,0.00071431,0.00010075,-0.00094627,0
0.712,0.00079576,2.7176e-05,-0.00089825,0
0.713,0.00086389,-4.7626e-05,-0.00084244,0
0.714,0.00091692,-0.00012135,-0.00077995,0
0.715,0.00095335,-0.00019176,-0.00071193,0
0.716,0.00097198,-0.00025682,-0.00063956,0
0.717,0.00097195,-0.00031464,-0.00056399,0
0.718,0.00095281,-0.00036363,-0.00048635,0
0.719,0.00091447,-0.00040249,-0.00040771,0
0.72,0.00085729,-0.00043021,-0.00032907,0
0.721,0.000782,-0.00044618,-0.0002513,0
0.722,0.00068977,-0.00045012,-0.00017522,0
0.723,0.00058214,-0.0004421,-0.00010147,0
0.724,0.00046101,-0.00042258,-3.0632e-05,0
0.725,0.00032862,-0.00039231,3.6882e-05,0
0.726,0.00018747,-0.00035237,0.00010076,0
0.727,4.0293e-05,-0.00030409,0.00016079,0
0.728,-0.00011,-0.00024905,0.0002169,0
0.729,-0.0002604,-0.00018897,0.00026906,0
0.73,-0.00040786,-0.0001257,0.00031735,0
0.731,-0.00054934,-6.1154e-05,0.00036189,0
0.732,-0.00068191,2.76e-06,0.00040286,0
0.733,-0.0008028,6.4192e-05,0.00044045,0
0.734,-0.00090946,0.0001214,0.00047486,0
0.735,-0.00099961,0.00017283,0.00050627,0
0.736,-0.0010713,0.00021711,0.00053487,0
0.737,-0.001123,0.00025314,0.00056078,0
0.738,-0.0011534,0.00028012,0.00058407,0
0.739,-0.001162,0.00029753,0.00060479,0
0.74,-0.0011484,0.00030521,0.00062289,0
0.741,-0.0011128,0.0003033,0.00063829,0
0.742,-0.0010558,0.00029228,0.00065084,0
0.743,-0.00097859,0.00027294,0.00066034,0
0.744,-0.00088255,0.00024635,0.00066654,0
0.745,-0.00076959,0.00021384,0.00066916,0
0.746,-0.00064189,0.00017693,0.00066792,0
0.747,-0.00050195,0.00013734,0.0006625,0
0.748,-0.00035248,9.6865e-05,0.00065261,0
0.749,-0.00019635,5.7375e-05,0.00063802,0
0.75,-3.655e-05,2.0734e-05,0.0006185,0
0.751,0.00012392,-1.126e-05,0.00059391,0
0.752,0.00028207,-3.6921e-05,0.00056421,0
0.753,0.00043501,-5.474e-05,0.00052942,0
0.754,0.00058002,-6.3428e-05,0.0004897,0
0.755,0.00071457,-6.1961e-05,0.00044532,0
0.756,0.00083642,-4.9616e-05,0.00039667,0
0.757,0.00094362,-2.5998e-05,0.00034428,0
0.758,0.0010346,8.94e-06,0.00028879,0
0.759,0.0011081,5.4891e-05,0.00023097,0
0.76,0.0011632,0.00011119,0.00017171,0
0.761,0.0011996,0.00017685,0.00011199,0
0.762,0.0012173,0.00025053,5.2878e-05,0
0.763,0.0012164,0.00033063,-4.5082e-06,0
0.764,0.0011978,0.0004153,-5.9001e-05,0
0.765,0.0011626,0.00050247,-0.00010942,0
0.766,0.0011119,0.00058994,-0.00015461,0
0.767,0.0010475,0.00067542,-0.00019345,0
0.768,0.00097118,0.00075659,-0.00022489,0
0.769,0.0008849,0.00083117,-0.00024798,0
0.77,0.00079077,0.00089698,-0.0002619,0
0.771,0.00069093,0.000952,-0.00026599,0
0.772,0.00058754,0.00099443,-0.00025976,0
0.773,0.0004827,0.0010228,-0.00024291,0
0.774,0.00037842,0.0010358,-0.00021535,0
0.775,0.00027657,0.0010326,-0.00017722,0
0.776,0.00017884,0.0010128,-0.00012887,0
0.777,8.6702e-05,0.00097626,-7.09e-05,0
0.778,1.3947e-06,0.0009234,-4.1125e-06,0
0.779,-7.6094e-05,0.00085493,7.0469e-05,0
0.78,-0.00014504,0.00077202,0.00015163,0
0.781,-0.000205,0.00067618,0.00023796,0
0.782,-0.00025577,0.00056927,0.00032793,0
0.783,-0.0002974,0.00045345,0.00041986,0
0.784,-0.00033019,0.00033111,0.00051199,0
0.785,-0.00035461,0.00020482,0.0006025,0
0.786,-0.00037133,7.7288e-05,0.00068957,0
0.787,-0.00038115,-4.8736e-05,0.00077136,0
0.788,-0.00038497,-0.00017051,0.00084615,0
0.789,-0.00038375,-0.00028539,0.00091225,0
0.79,-0.0003785,-0.00039086,0.00096816,0
0.791,-0.00037018,-0.00048463,0.0010125,0
0.792,-0.00035972,-0.00056469,0.0010441,0
0.793,-0.00034798,-0.00062934,0.0010621,0
0.794,-0.00033569,-0.00067726,0.0010658,0
0.795,-0.00032347,-0.00070751,0.0010546,0
0.796,-0.00031176,-0.00071959,0.0010286,0
0.797,-0.00030086,-0.00071345,0.00098781,0
0.798,-0.0002909,-0.00068946,0.00093263,0
0.799,-0.00028183,-0.00064842,0.00086376,0
0.8,-0.00027346,-0.00059155,0.00078214,0
0.801,-0.00026543,-0.00052045,0.00068896,0
0.802,-0.00025729,-0.00043706,0.00058561,0
0.803,-0.00024845,-0.0003436,0.00047368,0
0.804,-0.00023828,-0.00024254,0.00035491,0
0.805,-0.0002261,-0.00013651,0.00023117,0
0.806,-0.00021122,-2.8242e-05,0.00010441,0
0.807,-0.00019297,7.9473e-05,-2.3383e-05,0
0.808,-0.00017076,0.0001839,-0.00015022,0
0.809,-0.00014408,0.00028238,-0.00027415,0
0.81,-0.00011258,0.00037245,-0.00039329,0
0.811,-7.6011e-05,0.00045184,-0.00050588,0
0.812,-3.4347e-05,0.00051859,-0.0006103,0
0.813,1.2267e-05,0.00057106,-0.00070511,0
0.814,6.3474e-05,0.00060796,-0.00078907,0
0.815,0.00011871,0.0006284,-0.00086117,0
0.816,0.00017721,0.00063193,-0.00092064,0
0.817,0.00023799,0.00061849,-0.00096695,0
0.818,0.00029992,0.00058844,-0.00099985,0
0.819,0.00036167,0.00054257,-0.0010193,0
0.82,0.00042182,0.00048201,-0.0010256,0
0.821,0.00047883,0.00040826,-0.0010191,0
0.822,0.00053112,0.00032313,-0.0010006,0
0.823,0.00057707,0.00022865,-0.00097089,0
0.824,0.00061511,0.00012707,-0.00093111,0
0.825,0.00064375,2.0771e-05,-0.00088242,0
0.826,0.00066161,-8.7789e-05,-0.00082615,0
0.827,0.00066748,-0.00019615,-0.00076369,0
0.828,0.00066036,-0.00030191,-0.00069648,0
0.829,0.00063948,-0.00040277,-0.000626,0
0.83,0.00060436,-0.00049662,-0.00055368,0
0.831,0.00055481,-0.00058157,-0.00048094,0
0.832,0.00049096,-0.00065599,-0.00040909,0
0.833,0.0004133,-0.00071858,-0.00033939,0
0.834,0.0003226,-0.00076835,-0.00027293,0
0.835,0.00022001,-0.00080469,-0.00021069,0
0.836,0.00010697,-0.00082734,-0.00015352,0
0.837,-1.4791e-05,-0.00083641,-0.00010206,0
0.838,-0.00014328,-0.00083234,-5.6835e-05,0
0.839,-0.00027627,-0.00081592,-1.8179e-05,0
0.84,-0.00041138,-0.00078825,1.3724e-05,0
0.841,-0.00054607,-0.00075067,3.8844e-05,0
0.842,-0.00067776,-0.00070476,5.7291e-05,0
0.843,-0.00080381,-0.00065225,6.9303e-05,0
0.844,-0.00092167,-0.00059499,7.5224e-05,0
0.845,-0.0010288,-0.00053492,7.5493e-05,0
0.846,-0.001123,-0.00047393,7.0616e-05,0
0.847,-0.0012022,-0.0004139,6.1153e-05,0
0.848,-0.0012643,-0.00035659,4.7692e-05,0
0.849,-0.0013081,-0.0003036,3.083e-05,0
0.85,-0.0013322,-0.00025632,1.1158e-05,0
0.851,-0.001336,-0.00021592,-1.076e-05,0
0.852,-0.0013189,-0.00018328,-3.4398e-05,0
0.853,-0.0012811,-0.000159,-5.9284e-05,0
0.854,-0.001223,-0.00014336,-8.5002e-05,0
0.855,-0.0011455,-0.00013635,-0.00011121,0
0.856,-0.0010498,-0.00013763,-0.00013762,0
0.857,-0.00093756,-0.00014658,-0.00016403,0
0.858,-0.00081081,-0.00016232,-0.00019029,0
0.859,-0.00067182,-0.00018372,-0.00021632,0
0.86,-0.00052314,-0.00020946,-0.00024207,0
0.861,-0.0003675,-0.00023805,-0.00026755,0
0.862,-0.00020779,-0.00026792,-0.00029278,0
0.863,-4.6956e-05,-0.00029741,-0.00031781,0
0.864,0.00011202,-0.00032489,-0.00034266,0
0.865,0.00026623,-0.00034875,-0.00036735,0
0.866,0.00041287,-0.00036751,-0.00039189,0
0.867,0.00054929,-0.00037982,-0.00041621,0
0.868,0.00067311,-0.00038453,-0.00044021,0
0.869,0.0007822,-0.00038075,-0.00046372,0
0.87,0.00087477,-0.00036781,-0.00048652,0
0.871,0.00094937,-0.00034536,-0.00050829,0
0.872,0.0010049,-0.00031336,-0.00052865,0
0.873,0.0010408,-0.00027204,-0.00054716,0
0.874,0.0010568,-0.00022199,-0.00056331,0
0.875,0.0010531,-0.00016406,-0.00057654,0
0.876,0.0010301,-9.9392e-05,-0.00058624,0
0.877,0.00098897,-2.9357e-05,-0.00059179,0
0.878,0.00093089,4.4453e-05,-0.00059255,0
0.879,0.00085752,0.00012029,-0.00058788,0
0.88,0.00077073,0.00019628,-0.00057719,0
0.881,0.00067266,0.00027049,-0.00055992,0
0.882,0.0005656,0.000341,-0.00053561,0
0.883,0.00045195,0.0004059,-0.00050386,0
0.884,0.0003342,0.00046343,-0.00046441,0
0.885,0.00021481,0.00051194,-0.0004171,0
0.886,9.6215e-05,0.00055002,-0.00036193,0
0.887,-1.9259e-05,0.00057651,-0.00029906,0
0.888,-0.00012944,0.00059053,-0.00022879,0
0.889,-0.00023237,0.0005915,-0.00015163,0
0.89,-0.00032629,0.00057923,-6.8211e-05,0
0.891,-0.00040974,0.00055384,2.0641e-05,0
0.892,-0.00048153,0.00051582,0.00011395,0
0.893,-0.00054078,0.00046602,0.00021061,0
0.894,-0.00058692,0.0004056,0.00030936,0
0.895,-0.00061969,0.00033605,0.00040886,0
0.896,-0.00063915,0.00025912,0.00050767,0
0.897,-0.00064562,0.0001768,0.00060431,0
0.898,-0.0006397,9.1232e-05,0.00069725,0
0.899,-0.00062222,4.7182e-06,0.000785,0
0.9,-0.00059422,-8.039e-05,0.00086608,0
0.901,-0.0005569,-0.00016173,0.00093908,0
0.902,-0.00051158,-0.000237,0.0010027,0
0.903,-0.00045966,-0.00030401,0.0010558,0
0.904,-0.00040259,-0.00036076,0.0010973,0
0.905,-0.00034182,-0.00040544,0.0011265,0
0.906,-0.00027874,-0.00043658,0.0011427,0
0.907,-0.00021468,-0.00045297,0.0011455,0
0.908,-0.00015087,-0.0004538,0.0011348,0
0.909,-8.8377e-05,-0.00043863,0.0011106,0
0.91,-2.8125e-05,-0.00040739,0.0010734,0
0.911,2.9136e-05,-0.00036045,0.0010236,0
0.912,8.2843e-05,-0.00029856,0.00096221,0
0.913,0.00013262,-0.00022283,0.00089018,0
0.914,0.00017827,-0.00013476,0.0008088,0
0.915,0.00021977,-3.6145e-05,0.0007195,0
0.916,0.00025726,7.0921e-05,0.00062388,0
0.917,0.00029101,0.00018413,0.00052366,0
0.918,0.00032142,0.000301,0.00042065,0
0.919,0.00034896,0.00041894,0.00031671,0
0.92,0.00037417,0.0005353,0.00021372,0
0.921,0.00039759,0.00064747,0.00011353,0
0.922,0.00041978,0.00075289,1.793e-05,0
0.923,0.00044125,0.00084917,-7.1375e-05,0
0.924,0.00046245,0.00093412,-0.00015283,0
0.925,0.00048373,0.0010058,-0.00022502,0
0.926,0.00050534,0.0010626,-0.00028676,0
0.927,0.00052737,0.0011032,-0.00033704,0
0.928,0.0005498,0.0011268,-0.0003751,0
0.929,0.00057244,0.0011327,-0.00040044,0
0.93,0.00059494,0.0011209,-0.00041281,0
0.931,0.00061682,0.0010918,-0.0004122,0
0.932,0.00063746,0.0010459,-0.00039889,0
0.933,0.00065611,0.00098443,-0.00037338,0
0.934,0.00067194,0.00090875,-0.00033641,0
0.935,0.00068404,0.00082062,-0.00028896,0
0.936,0.00069146,0.00072204,-0.00023217,0
0.937,0.00069323,0.00061523,-0.00016738,0
0.938,0.00068844,0.00050256,-9.602e-05,0
0.939,0.0006762,0.00038651,-1.9668e-05,0
0.94,0.00065576,0.00026958,6.0049e-05,0
0.941,0.00062648,0.00015425,0.00014147,0
0.942,0.00058789,4.2909e-05,0.00022292,0
0.943,0.0005397,-6.2213e-05,0.00030279,0
0.944,0.00048187,-0.00015908,0.0003795,0
0.945,0.00041455,-0.00024589,0.0004516,0
0.946,0.00033816,-0.00032117,0.00051774,0
0.947,0.00025338,-0.00038373,0.00057673,0
0.948,0.00016111,-0.00043276,0.00062756,0
0.949,6.2524e-05,-0.00046778,0.00066939,0
0.95,-4.1004e-05,-0.00048871,0.00070157,0
0.951,-0.00014789,-0.0004958,0.00072367,0
0.952,-0.00025638,-0.00048967,0.00073544,0
0.953,-0.00036458,-0.00047125,0.00073685,0
0.954,-0.0004705,-0.00044178,0.00072805,0
0.955,-0.00057209,-0.00040272,0.00070936,0
0.956,-0.00066732,-0.00035576,0.00068129,0
0.957,-0.00075417,-0.00030275,0.00064447,0
0.958,-0.00083073,-0.00024563,0.00059966,0
0.959,-0.00089523,-0.00018639,0.00054774,0
0.96,-0.0009461,-0.00012702,0.00048965,0
0.961,-0.00098197,-6.9436e-05,0.00042638,0
0.962,-0.0010018,-1.5451e-05,0.00035895,0
0.963,-0.0010047,3.3297e-05,0.00028839,0
0.964,-0.00099037,7.5371e-05,0.00021571,0
0.965,-0.00095864,0.00010958,0.00014188,0
0.966,-0.00090978,0.00013499,6.7814e-05,0
0.967,-0.00084441,0.00015099,-5.6583e-06,0
0.968,-0.00076354,0.00015724,-7.778e-05,0
0.969,-0.00066849,0.00015373,-0.00014789,0
0.97,-0.0005609,0.00014074,-0.00021543,0
0.971,-0.00044273,0.00011883,-0.00027994,0
0.972,-0.00031617,8.8847e-05,-0.00034107,0
0.973,-0.00018362,5.1857e-05,-0.00039855,0
0.974,-4.7646e-05,9.1283e-06,-0.00045222,0
0.975,8.9091e-05,-3.7916e-05,-0.00050197,0
0.976,0.00022388,-8.7742e-05,-0.00054781,0
0.977,0.00035401,-0.00013875,-0.00058974,0
0.978,0.00047686,-0.00018934,-0.00062787,0
0.979,0.00058994,-0.00023794,-0.00066228,0
0.98,0.00069092,-0.00028307,-0.0006931,0
0.981,0.00077773,-0.00032337,-0.00072045,0
0.982,0.00084856,-0.00035768,-0.00074444,0
0.983,0.00090196,-0.00038502,-0.00076515,0
0.984,0.0009368,-0.00040468,-0.00078264,0
0.985,0.00095233,-0.00041617,-0.00079693,0
0.986,0.00094823,-0.00041932,-0.00080798,0
0.987,0.00092454,-0.0004142,-0.00081573,0
0.988,0.00088173,-0.00040119,-0.00082006,0
0.989,0.00082066,-0.0003809,-0.00082084,0
0.99,0.00074254,-0.00035423,-0.00081788,0
0.991,0.00064893,-0.00032225,-0.00081098,0
0.992,0.0005417,-0.00028626,-0.00079993,0
0.993,0.00042299,-0.00024768,-0.00078451,0
0.994,0.00029513,-0.00020804,-0.00076455,0
0.995,0.00016062,-0.00016893,-0.00073986,0
0.996,2.2083e-05,-0.00013193,-0.00071034,0
0.997,-0.00011783,-9.8578e-05,-0.00067591,0
0.998,-0.00025647,-7.0337e-05,-0.00063661,0
0.999,-0.00039125,-4.8512e-05,-0.00059252,0
1,-0.00051973,-3.4229e-05,-0.00054384,0
1.001,-0.0006396,-2.8394e-05,-0.00049087,0
1.002,-0.00074881,-3.1658e-05,-0.000434,0
1.003,-0.00084555,-4.4395e-05,-0.00037376,0
1.004,-0.0009283,-6.6685e-05,-0.00031077,0
1.005,-0.00099585,-9.8304e-05,-0.00024575,0
1.006,-0.0010474,-0.00013872,-0.00017953,0
1.007,-0.0010823,-0.00018713,-0.000113,0
1.008,-0.0011005,-0.00024241,-4.716e-05,0
1.009,-0.0011022,-0.00030323,1.698e-05,0
1.01,-0.0010878,-0.00036802,7.8359e-05,0
1.011,-0.0010581,-0.00043503,0.00013591,0
1.012,-0.0010143,-0.00050239,0.00018858,0
1.013,-0.00095764,-0.00056815,0.00023535,0
1.014,-0.00088963,-0.00063031,0.00027528,0
1.015,-0.00081197,-0.00068691,0.00030751,0
1.016,-0.00072645,-0.00073608,0.0003313,0
1.017,-0.00063495,-0.00077605,0.00034602,0
1.018,-0.00053934,-0.00080528,0.00035124,0
1.019,-0.0004415,-0.00082242,0.00034666,0
1.02,-0.0003432,-0.00082641,0.00033219,0
1.021,-0.00024616,-0.00081649,0.00030792,0
1.022,-0.00015192,-0.00079222,0.00027416,0
1.023,-6.1851e-05,-0.00075352,0.00023141,0
1.024,2.2845e-05,-0.00070066,0.00018036,0
1.025,0.0001012,-0.00063427,0.0001219,0
1.026,0.00017245,-0.00055531,5.7102e-05,0
1.027,0.00023607,-0.00046509,-1.2821e-05,0
1.028,0.00029176,-0.00036519,-8.6505e-05,0
1.029,0.00033942,-0.00025746,-0.00016248,0
1.03,0.00037918,-0.00014398,-0.00023918,0
1.031,0.00041131,-2.6988e-05,-0.000315,0
1.032,0.00043628,9.1168e-05,-0.0003883,0
1.033,0.00045467,0.00020808,-0.00045748,0
1.034,0.00046715,0.00032134,-0.00052095,0
1.035,0.00047447,0.0004286,-0.00057723,0
1.036,0.00047742,0.00052765,-0.00062495,0
1.037,0.00047678,0.00061644,-0.00066285,0
1.038,0.00047331,0.00069315,-0.00068989,0
1.039,0.00046772,0.00075623,-0.00070519,0
1.04,0.00046063,0.00080447,-0.0007081,0
1.041,0.00045255,0.00083698,-0.0006982,0
1.042,0.00044391,0.00085323,-0.0006753,0
1.043,0.00043497,0.0008531,-0.00063948,0
1.044,0.00042588,0.00083682,-0.00059105,0
1.045,0.00041665,0.00080503,-0.00053057,0
1.046,0.00040716,0.00075871,-0.00045883,0
1.047,0.00039718,0.00069917,-0.00037683,0
1.048,0.00038637,0.00062807,-0.00028579,0
1.049,0.00037431,0.00054727,-0.00018708,0
1.05,0.00036052,0.0004589,-8.2233e-05,0
1.051,0.00034448,0.00036522,2.7124e-05,0
1.052,0.00032568,0.00026861,0.00013926,0
1.053,0.00030362,0.0001715,0.00025242,0
1.054,0.00027785,7.6287e-05,0.00036481,0
1.055,0.00024801,-1.4678e-05,0.00047469,0
1.056,0.00021385,-9.919e-05,0.00058035,0
1.057,0.00017523,-0.00017522,0.0006802,0
1.058,0.00013218,-0.00024099,0.00077274,0
1.059,8.4866e-05,-0.00029496,0.00085665,0
1.06,3.365e-05,-0.00033594,0.00093077,0
1.061,-2.0941e-05,-0.00036304,0.00099414,0
1.062,-7.8206e-05,-0.00037576,0.001046,0
1.063,-0.00013728,-0.00037395,0.0010858,0
1.064,-0.00019713,-0.0003578,0.0011132,0
1.065,-0.00025661,-0.00032788,0.0011282,0
1.066,-0.00031445,-0.00028509,0.0011309,0
1.067,-0.00036932,-0.00023064,0.0011216,0
1.068,-0.00041982,-0.00016598,0.0011009,0
1.069,-0.00046454,-9.2841e-05,0.0010696,0
